timestamp, latitude, longitude ,mag_x,mag_y,mag_z
1545381335,49.1813,13.6943,0.17858723850770838,0.006253240430850508,0.3779239348649789
1545381345,49.3808,14.6011,0.17757877476876752,0.006927620427250698,0.37950724633009447
1545381355,49.5723,15.5154,0.17660381758987864,0.007599095619087277,0.3810558546444133
1545381365,49.756,16.437,0.1756616451139243,0.008267548174821802,0.382572517224626
1545381375,49.9315,17.3658,0.17475415433154212,0.008932926882174784,0.38405702839395134
1545381385,50.0989,18.3015,0.17388103796819399,0.00959496444205469,0.3855115392537041
1545381394,50.2503,19.1966,0.1730840804293589,0.010220581364422677,0.38686642898340584
1545381405,50.4015,20.1452,0.17228007761035158,0.010875413301469194,0.3882652951635373
1545381415,50.5442,21.1,0.17151252048618792,0.011526001751720437,0.3896370324399119
1545381425,50.6783,22.0606,0.17078197053874494,0.012171826866080107,0.39098260451344585
1545381435,50.8038,23.0267,0.17008854039853158,0.012812388482701794,0.39230346569069574
1545381445,50.9205,23.9982,0.16943320384069285,0.0134472532904611,0.39360022773008446
1545381455,51.0284,24.9746,0.16881613006666038,0.014075678007189035,0.3948740744864255
1545381465,51.1275,25.9555,0.1682374952573068,0.014696937982940006,0.3961261781728197
1545381475,51.2175,26.9407,0.16769879270296487,0.015310352091541251,0.3973564148252851
1545381485,51.2985,27.9297,0.16719983270426972,0.015915032132727873,0.39856617003528905
1545381495,51.3705,28.9222,0.1667408724045172,0.016510158102731147,0.39975642976599246
1545381505,51.4333,29.9177,0.16632312032572968,0.017094716556594586,0.4009269949294542
1545381515,51.4869,30.9159,0.16594692173398704,0.017667788905628336,0.40207863855476406
1545381525,51.5312,31.9163,0.1656131413084765,0.018228284838259255,0.4032113803601269
1545381535,51.5663,32.9185,0.16532179700446334,0.01877516972984247,0.40432609629354943
1545381545,51.5921,33.9223,0.1650738204679669,0.01930744499709376,0.40542282616007913
1545381555,51.6087,34.927,0.164869378304624,0.019823861306957347,0.4065018735832204
1545381565,51.6158,35.9322,0.16471043824449724,0.020323220150606336,0.4075618946480951
1545381575,51.6137,36.9376,0.16459633755594555,0.020804492469242153,0.4086041687962123
1545381585,51.6022,37.9425,0.16452875542279013,0.02126633182938837,0.4096271666672222
1545381595,51.5815,38.9468,0.1645075600794668,0.021707777205177567,0.41063160721059466
1545381605,51.5514,39.95,0.16453452748358086,0.022127571624604804,0.411615838961416
1545381615,51.512,40.9516,0.16461013248182302,0.022524562804539714,0.4125793612105102
1545381625,51.4634,41.951,0.16473490052860668,0.02289759462292527,0.4135213721730327
1545381635,51.4056,42.9482,0.16490979844417628,0.02324574091131909,0.4144411449104871
1545381645,51.3386,43.9427,0.16513588703693466,0.023567908899828512,0.41533719943099795
1545381655,51.2625,44.9337,0.16541381793156157,0.023863002118030236,0.41620794414391415
1545381665,51.1773,45.9211,0.1657446746389526,0.02413018206802175,0.41705200442113777
1545381675,51.0831,46.9046,0.16612911452635296,0.02436863231651124,0.41786804693955887
1545381685,50.9799,47.8837,0.1665682887062575,0.02457750541174603,0.41865385866392046
1545381695,50.8679,48.8582,0.16706238761540174,0.024756199048548592,0.41940835079288663
