timestamp, latitude, longitude ,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,axis,power,power_norm
1545385238,-24.6837,-90.6928,0.01097860889544855,0.039598023714895104,-0.10288266973589483,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-5.420674609891726,26.42259097832571
1545385248,-24.2096,-90.2494,0.011529220145041874,0.03838505125511413,-0.09890389703616796,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-5.255873602192201,26.885150578494642
1545385258,-23.7339,-89.8097,0.012081440638781082,0.037161795714051815,-0.09492284107492589,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-5.089628118338292,27.351764500428672
1545385268,-23.2568,-89.3735,0.012634311243800656,0.03592814327588074,-0.0909401589590644,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-4.9219211427928355,27.822480502938106
1545385278,-22.7782,-88.9407,0.013187473707018976,0.03468380772436641,-0.08695484387024639,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-4.752713891044228,28.29740744547977
1545385288,-22.2981,-88.5112,0.013740351058626282,0.03342863752484622,-0.08296660658466443,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-4.5819854617579345,28.77660399342883
1545385298,-21.8167,-88.0849,0.014291968151198653,0.03216272528993014,-0.07897656186399217,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-4.409747216413324,29.260038257651665
1545385308,-21.334,-87.6617,0.01484170524341727,0.03088596826016033,-0.07498458728510715,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-4.235984870284565,29.74775033218145
1545385318,-20.8742,-87.2626,0.015361827976591302,0.02966319735054537,-0.07119044418362896,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-4.069526124634267,30.21496283231986
1545385328,-20.3891,-86.8453,0.015905943494845365,0.028365538041401992,-0.06719576450770547,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-3.8928246956805364,30.71092425553604
1545385338,-19.9027,-86.4309,0.01644637835414861,0.027057115214222546,-0.06319934492905428,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-3.7146103240863364,31.211132170643396
1545385348,-19.4152,-86.0194,0.016982215052080668,0.0257383852585348,-0.05920284142028135,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-3.5349447780461634,31.715413208123454
1545385358,-18.9266,-85.6105,0.017512654548795137,0.024409044884959336,-0.055206143523403105,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-3.3537855190891213,32.22388676395786
1545385368,-18.4368,-85.2043,0.01803743484581724,0.023069507674515998,-0.0512091264962705,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-3.1711909695844316,32.736388859611964
1545385378,-17.946,-84.8006,0.018555508868463383,0.021719956868602695,-0.04721333431155963,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-2.987184605633025,33.25285360291673
1545385388,-17.4542,-84.3993,0.019066299488748106,0.020360599454109406,-0.0432191392273867,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-2.801795011496506,33.77320076423762
